Store,Date,Year,Month,Month_Name,Quarter,Week_Of_Year,Weekly_Sales,Holiday_Flag,Is_Holiday_Week,Store_Tier,WoW_Sales_Change_Pct,Temperature,Fuel_Price,CPI,Unemployment
12,2011-05-13,2011,5,May,2,19,977033.5,0,Non-Holiday,B,-4.320695924479512,70.93,4.202,129.089,13.736
12,2011-05-20,2011,5,May,2,20,924134.99,0,Non-Holiday,B,-5.414196135547044,66.59,4.169,129.0756774,13.736
12,2011-05-27,2011,5,May,2,21,964332.51,0,Non-Holiday,B,4.349745484693757,76.67,4.087,129.0623548,13.736
12,2011-06-03,2011,6,June,2,22,970328.68,0,Non-Holiday,B,0.6217948620232727,71.81,4.031,129.0490323,13.736
12,2011-06-10,2011,6,June,2,23,996937.95,0,Non-Holiday,B,2.7422944975716845,78.72,3.981,129.0357097,13.736
12,2011-06-17,2011,6,June,2,24,986504.93,0,Non-Holiday,B,-1.046506455090801,86.84,3.935,129.0432,13.736
12,2011-06-24,2011,6,June,2,25,997282.75,0,Non-Holiday,B,1.0925257109460018,88.95,3.898,129.0663,13.736
12,2011-07-01,2011,7,July,3,26,961993.34,0,Non-Holiday,B,-3.5385561416759748,89.85,3.842,129.0894,13.503
12,2011-07-08,2011,7,July,3,27,943717.38,0,Non-Holiday,B,-1.8998010942570476,89.9,3.705,129.1125,13.503
12,2011-07-15,2011,7,July,3,28,936001.98,0,Non-Holiday,B,-0.8175540859489128,88.1,3.692,129.1338387,13.503
12,2011-07-22,2011,7,July,3,29,922231.92,0,Non-Holiday,B,-1.4711571443470572,91.17,3.794,129.1507742,13.503
12,2011-07-29,2011,7,July,3,30,890547.07,0,Non-Holiday,B,-3.4356704981540975,93.29,3.805,129.1677097,13.503
12,2011-08-05,2011,8,August,3,31,988712.52,0,Non-Holiday,B,11.023050134789635,90.61,3.803,129.1846452,13.503
12,2011-08-12,2011,8,August,3,32,955913.68,0,Non-Holiday,B,-3.317328276575271,91.04,3.701,129.2015806,13.503
12,2011-08-19,2011,8,August,3,33,966817.24,0,Non-Holiday,B,1.1406427408801045,91.74,3.743,129.2405806,13.503
12,2011-08-26,2011,8,August,3,34,1017593.47,0,Non-Holiday,B,5.251895384074867,94.61,3.74,129.2832581,13.503
12,2011-09-02,2011,9,September,3,35,1052051.45,0,Non-Holiday,B,3.3862225943725788,93.66,3.798,129.3259355,13.503
12,2011-09-09,2011,9,September,3,36,922850.57,1,Holiday,B,-12.280851853775786,88.0,3.913,129.3686129,13.503
12,2011-09-16,2011,9,September,3,37,889290.23,0,Non-Holiday,B,-3.6365952507348975,76.36,3.918,129.4306,13.503
12,2011-09-23,2011,9,September,3,38,871692.74,0,Non-Holiday,B,-1.9788241685731789,82.95,3.789,129.5183333,13.503
12,2011-09-30,2011,9,September,3,39,866401.45,0,Non-Holiday,B,-0.6070132005458806,83.26,3.877,129.6060667,13.503
12,2011-10-07,2011,10,October,4,40,951244.66,0,Non-Holiday,B,9.79259787711575,70.44,3.827,129.6938,12.89
12,2011-10-14,2011,10,October,4,41,927600.01,0,Non-Holiday,B,-2.4856539010689405,67.31,3.805,129.7706452,12.89
12,2011-10-21,2011,10,October,4,42,938604.58,0,Non-Holiday,B,1.1863486288664404,73.05,3.842,129.7821613,12.89
12,2011-10-28,2011,10,October,4,43,990926.38,0,Non-Holiday,B,5.57442410945832,67.41,3.727,129.7936774,12.89
12,2011-11-04,2011,11,November,4,44,1051944.79,0,Non-Holiday,B,6.157713754678729,59.77,3.828,129.8051935,12.89
12,2011-11-11,2011,11,November,4,45,1095091.53,0,Non-Holiday,B,4.101616397567787,48.76,3.824,129.8167097,12.89
12,2011-11-18,2011,11,November,4,46,970641.34,0,Non-Holiday,B,-11.364364218943424,54.2,3.813,129.8268333,12.89
12,2011-11-25,2011,11,November,4,47,1591920.42,1,Holiday,B,64.00706979985007,53.25,3.622,129.8364,12.89
12,2011-12-02,2011,12,December,4,48,1071383.1,0,Non-Holiday,B,-32.698702363526436,52.5,3.701,129.8459667,12.89
12,2011-12-09,2011,12,December,4,49,1189646.45,0,Non-Holiday,B,11.038381135562037,42.17,3.644,129.8555333,12.89
12,2011-12-16,2011,12,December,4,50,1293404.18,0,Non-Holiday,B,8.721728207569557,43.29,3.6,129.8980645,12.89
12,2011-12-23,2011,12,December,4,51,1617612.03,0,Non-Holiday,B,25.066244180531427,45.4,3.541,129.9845484,12.89
12,2011-12-30,2011,12,December,4,52,1111638.07,1,Holiday,B,-31.279067577161868,44.64,3.428,130.0710323,12.89
12,2012-01-06,2012,1,January,1,1,945823.65,0,Non-Holiday,B,-14.916223587052935,50.43,3.599,130.1575161,12.187
12,2012-01-13,2012,1,January,1,2,865467.86,0,Non-Holiday,B,-8.495853323185564,48.07,3.657,130.244,12.187
12,2012-01-20,2012,1,January,1,3,855922.64,0,Non-Holiday,B,-1.1028971081606609,46.2,3.66,130.2792258,12.187
12,2012-01-27,2012,1,January,1,4,888203.69,0,Non-Holiday,B,3.7714915450770103,50.43,3.675,130.3144516,12.187
12,2012-02-03,2012,2,February,1,5,1058767.95,0,Non-Holiday,B,19.203282075984163,50.58,3.702,130.3496774,12.187
12,2012-02-10,2012,2,February,1,6,1199330.85,1,Holiday,B,13.276081883664892,52.27,3.722,130.3849032,12.187
12,2012-02-17,2012,2,February,1,7,1240048.85,0,Non-Holiday,B,3.3950598369082208,51.8,3.781,130.4546207,12.187
12,2012-02-24,2012,2,February,1,8,1112034.72,0,Non-Holiday,B,-10.32331347269102,53.13,3.95,130.5502069,12.187
12,2012-03-02,2012,3,March,1,9,1147636.96,0,Non-Holiday,B,3.2015403260070796,52.27,4.178,130.6457931,12.187
12,2012-03-09,2012,3,March,1,10,1113208.57,0,Non-Holiday,B,-2.9999373669526874,54.54,4.25,130.7413793,12.187
12,2012-03-16,2012,3,March,1,11,1088498.52,0,Non-Holiday,B,-2.2197143164286004,64.44,4.273,130.8261935,12.187
12,2012-03-23,2012,3,March,1,12,1045419.87,0,Non-Holiday,B,-3.9576213663570226,56.26,4.038,130.8966452,12.187
12,2012-03-30,2012,3,March,1,13,1025382.22,0,Non-Holiday,B,-1.9167083556581033,64.36,4.294,130.9670968,12.187
12,2012-04-06,2012,4,April,2,14,1128765.71,0,Non-Holiday,B,10.082434431133391,64.05,4.121,131.0375484,11.627
12,2012-04-13,2012,4,April,2,15,1083811.19,0,Non-Holiday,B,-3.9826262971790705,64.28,4.254,131.108,11.627
12,2012-04-20,2012,4,April,2,16,1006486.96,0,Non-Holiday,B,-7.134474225164622,66.73,4.222,131.1173333,11.627
12,2012-04-27,2012,4,April,2,17,1004252.38,0,Non-Holiday,B,-0.22201777954480306,77.99,4.193,131.1266667,11.627
12,2012-05-04,2012,5,May,2,18,1073433.69,0,Non-Holiday,B,6.88883704711758,76.03,4.171,131.136,11.627
12,2012-05-11,2012,5,May,2,19,1041995.22,0,Non-Holiday,B,-2.9287761594290918,77.27,4.186,131.1453333,11.627
12,2012-05-18,2012,5,May,2,20,1020486.05,0,Non-Holiday,B,-2.0642292389786543,84.51,4.11,131.0983226,11.627
12,2012-05-25,2012,5,May,2,21,991514.21,0,Non-Holiday,B,-2.8390236201661034,83.84,4.293,131.0287742,11.627
12,2012-06-01,2012,6,June,2,22,981345.2,0,Non-Holiday,B,-1.0256040606820949,78.11,4.277,130.9592258,11.627
12,2012-06-08,2012,6,June,2,23,1086231.47,0,Non-Holiday,B,10.688009683035094,84.83,4.103,130.8896774,11.627
12,2012-06-15,2012,6,June,2,24,1019555.51,0,Non-Holiday,B,-6.138282846841103,85.94,4.144,130.8295333,11.627
12,2012-06-22,2012,6,June,2,25,981386.25,0,Non-Holiday,B,-3.743715729612407,91.61,4.014,130.7929,11.627
12,2012-06-29,2012,6,June,2,26,943124.74,0,Non-Holiday,B,-3.898720814562051,90.47,3.875,130.7562667,11.627
12,2012-07-06,2012,7,July,3,27,1014898.78,0,Non-Holiday,B,7.610238280887427,89.13,3.765,130.7196333,10.926
12,2012-07-13,2012,7,July,3,28,960312.75,0,Non-Holiday,B,-5.3784703534671685,95.61,3.723,130.683,10.926
12,2012-07-20,2012,7,July,3,29,941550.34,0,Non-Holiday,B,-1.953781203050775,85.53,3.726,130.7012903,10.926
12,2012-07-27,2012,7,July,3,30,916967.92,0,Non-Holiday,B,-2.6108450027217844,93.47,3.769,130.7195806,10.926
12,2012-08-03,2012,8,August,3,31,958667.23,0,Non-Holiday,B,4.547521139016508,88.16,3.76,130.737871,10.926
12,2012-08-10,2012,8,August,3,32,984689.9,0,Non-Holiday,B,2.7144632867027285,95.91,3.811,130.7561613,10.926
12,2012-08-17,2012,8,August,3,33,1005003.12,0,Non-Holiday,B,2.062905286222594,94.87,4.002,130.7909677,10.926
12,2012-08-24,2012,8,August,3,34,1048101.39,0,Non-Holiday,B,4.288371761472742,85.32,4.055,130.8381613,10.926
12,2012-08-31,2012,8,August,3,35,1061943.49,0,Non-Holiday,B,1.3206832976340177,89.78,4.093,130.8853548,10.926
12,2012-09-07,2012,9,September,3,36,955146.04,1,Holiday,B,-10.05679219333977,88.52,4.124,130.9325484,10.926
12,2012-09-14,2012,9,September,3,37,885892.37,0,Non-Holiday,B,-7.250584423718076,83.64,4.133,130.9776667,10.926
12,2012-09-21,2012,9,September,3,38,922735.37,0,Non-Holiday,B,4.158857356452916,82.97,4.125,131.0103333,10.926
12,2012-09-28,2012,9,September,3,39,880415.67,0,Non-Holiday,B,-4.586331181820846,81.22,3.966,131.043,10.926
12,2012-10-05,2012,10,October,4,40,979825.92,0,Non-Holiday,B,11.291285853646826,81.61,3.966,131.0756667,10.199
12,2012-10-12,2012,10,October,4,41,934917.47,0,Non-Holiday,B,-4.583309043304351,71.74,4.468,131.1083333,10.199
12,2012-10-19,2012,10,October,4,42,960945.43,0,Non-Holiday,B,2.783984772474102,68.66,4.449,131.1499677,10.199
12,2012-10-26,2012,10,October,4,43,974697.6,0,Non-Holiday,B,1.431108320063501,65.95,4.301,131.1930968,10.199
13,2010-02-05,2010,2,February,1,5,1967220.53,0,Non-Holiday,A - Top 25%,,31.53,2.666,126.4420645,8.316
13,2010-02-12,2010,2,February,1,6,2030933.46,1,Holiday,A - Top 25%,3.2387284002165284,33.16,2.671,126.4962581,8.316
13,2010-02-19,2010,2,February,1,7,1970274.64,0,Non-Holiday,A - Top 25%,-2.9867458089936627,35.7,2.654,126.5262857,8.316
13,2010-02-26,2010,2,February,1,8,1817850.32,0,Non-Holiday,A - Top 25%,-7.7361966147013845,29.98,2.667,126.5522857,8.316
13,2010-03-05,2010,3,March,1,9,1939980.43,0,Non-Holiday,A - Top 25%,6.7183809720923415,40.65,2.681,126.5782857,8.316
13,2010-03-12,2010,3,March,1,10,1840686.94,0,Non-Holiday,A - Top 25%,-5.1182727652567035,37.62,2.733,126.6042857,8.316
13,2010-03-19,2010,3,March,1,11,1879794.89,0,Non-Holiday,A - Top 25%,2.1246388590120624,42.49,2.782,126.6066452,8.316
13,2010-03-26,2010,3,March,1,12,1882095.98,0,Non-Holiday,A - Top 25%,0.12241175950851169,41.48,2.819,126.6050645,8.316
13,2010-04-02,2010,4,April,2,13,2142482.14,0,Non-Holiday,A - Top 25%,13.834903361304685,42.15,2.842,126.6034839,8.107
13,2010-04-09,2010,4,April,2,14,1898321.33,0,Non-Holiday,A - Top 25%,-11.396165477486786,38.97,2.877,126.6019032,8.107
13,2010-04-16,2010,4,April,2,15,1819660.44,0,Non-Holiday,A - Top 25%,-4.143707851610145,50.39,2.915,126.5621,8.107
13,2010-04-23,2010,4,April,2,16,1909330.77,0,Non-Holiday,A - Top 25%,4.927860606784429,55.66,2.936,126.4713333,8.107
13,2010-04-30,2010,4,April,2,17,1785823.37,0,Non-Holiday,A - Top 25%,-6.468622511122046,48.33,2.941,126.3805667,8.107
13,2010-05-07,2010,5,May,2,18,2005478.46,0,Non-Holiday,A - Top 25%,12.299933671491804,44.42,2.948,126.2898,8.107
13,2010-05-14,2010,5,May,2,19,1890273.44,0,Non-Holiday,A - Top 25%,-5.744515450941323,50.15,2.962,126.2085484,8.107
13,2010-05-21,2010,5,May,2,20,1853657.6,0,Non-Holiday,A - Top 25%,-1.9370657823981174,57.71,2.95,126.1843871,8.107
13,2010-05-28,2010,5,May,2,21,1877358.86,0,Non-Holiday,A - Top 25%,1.2786212513033801,53.11,2.908,126.1602258,8.107
13,2010-06-04,2010,6,June,2,22,2022705.22,0,Non-Holiday,A - Top 25%,7.742065893571337,59.85,2.871,126.1360645,8.107
13,2010-06-11,2010,6,June,2,23,2037880.96,0,Non-Holiday,A - Top 25%,0.7502694831627466,65.24,2.841,126.1119032,8.107
13,2010-06-18,2010,6,June,2,24,2003435.31,0,Non-Holiday,A - Top 25%,-1.6902680125143288,58.41,2.819,126.114,8.107
13,2010-06-25,2010,6,June,2,25,1970340.25,0,Non-Holiday,A - Top 25%,-1.6519155789462503,71.83,2.82,126.1266,8.107
13,2010-07-02,2010,7,July,3,26,2018314.71,0,Non-Holiday,A - Top 25%,2.434831242979474,78.82,2.814,126.1392,7.951
13,2010-07-09,2010,7,July,3,27,1870843.9,0,Non-Holiday,A - Top 25%,-7.306631085297899,71.33,2.802,126.1518,7.951
13,2010-07-16,2010,7,July,3,28,1932231.05,0,Non-Holiday,A - Top 25%,3.281254518348642,77.79,2.791,126.1498065,7.951
13,2010-07-23,2010,7,July,3,29,1907351.2,0,Non-Holiday,A - Top 25%,-1.2876229268751316,82.27,2.797,126.1283548,7.951
13,2010-07-30,2010,7,July,3,30,1817887.23,0,Non-Holiday,A - Top 25%,-4.690482277202013,78.94,2.797,126.1069032,7.951
13,2010-08-06,2010,8,August,3,31,1969121.45,0,Non-Holiday,A - Top 25%,8.319230010763645,81.24,2.802,126.0854516,7.951
13,2010-08-13,2010,8,August,3,32,1877592.55,0,Non-Holiday,A - Top 25%,-4.648209992329311,74.93,2.837,126.064,7.951
13,2010-08-20,2010,8,August,3,33,1997397.63,0,Non-Holiday,A - Top 25%,6.380781602483454,76.34,2.85,126.0766452,7.951
13,2010-08-27,2010,8,August,3,34,1908278.27,0,Non-Holiday,A - Top 25%,-4.461773592872431,75.31,2.854,126.0892903,7.951
13,2010-09-03,2010,9,September,3,35,1911852.58,0,Non-Holiday,A - Top 25%,0.1873054918767103,65.71,2.868,126.1019355,7.951
13,2010-09-10,2010,9,September,3,36,1772143.94,1,Holiday,A - Top 25%,-7.307500665140198,65.74,2.87,126.1145806,7.951
13,2010-09-17,2010,9,September,3,37,1790279.74,0,Non-Holiday,A - Top 25%,1.0233818817223295,66.84,2.875,126.1454667,7.951
13,2010-09-24,2010,9,September,3,38,1705655.09,0,Non-Holiday,A - Top 25%,-4.726895362173956,68.22,2.872,126.1900333,7.951
13,2010-10-01,2010,10,October,4,39,1765584.48,0,Non-Holiday,A - Top 25%,3.513570261148158,68.74,2.853,126.2346,7.795
13,2010-10-08,2010,10,October,4,40,1871924.07,0,Non-Holiday,A - Top 25%,6.022911461025071,63.03,2.841,126.2791667,7.795
13,2010-10-15,2010,10,October,4,41,1851431.06,0,Non-Holiday,A - Top 25%,-1.0947564769547502,54.12,2.845,126.3266774,7.795
13,2010-10-22,2010,10,October,4,42,1796949.59,0,Non-Holiday,A - Top 25%,-2.9426680353952794,56.89,2.849,126.3815484,7.795
13,2010-10-29,2010,10,October,4,43,1887895.07,0,Non-Holiday,A - Top 25%,5.0611035783146185,45.12,2.841,126.4364194,7.795
13,2010-11-05,2010,11,November,4,44,1854967.66,0,Non-Holiday,A - Top 25%,-1.7441334808930953,49.96,2.831,126.4912903,7.795
13,2010-11-12,2010,11,November,4,45,1939964.63,0,Non-Holiday,A - Top 25%,4.582126784895002,42.55,2.831,126.5461613,7.795
13,2010-11-19,2010,11,November,4,46,1925393.91,0,Non-Holiday,A - Top 25%,-0.7510817349283272,42.0,2.842,126.6072,7.795
13,2010-11-26,2010,11,November,4,47,2766400.05,1,Holiday,A - Top 25%,43.679692536266515,28.22,2.83,126.6692667,7.795
13,2010-12-03,2010,12,December,4,48,2083379.89,0,Non-Holiday,A - Top 25%,-24.68985496150493,25.8,2.812,126.7313333,7.795
13,2010-12-10,2010,12,December,4,49,2461468.35,0,Non-Holiday,A - Top 25%,18.147840526578186,36.78,2.817,126.7934,7.795
13,2010-12-17,2010,12,December,4,50,2771646.81,0,Non-Holiday,A - Top 25%,12.601358859641643,35.21,2.842,126.8794839,7.795
13,2010-12-24,2010,12,December,4,51,3595903.2,0,Non-Holiday,A - Top 25%,29.73886813522246,34.9,2.846,126.9835806,7.795
13,2010-12-31,2010,12,December,4,52,1675292.0,1,Holiday,A - Top 25%,-53.41109293487099,26.79,2.868,127.0876774,7.795
13,2011-01-07,2011,1,January,1,1,1744544.39,0,Non-Holiday,A - Top 25%,4.1337504148530435,16.94,2.891,127.1917742,7.47
13,2011-01-14,2011,1,January,1,2,1682316.31,0,Non-Holiday,A - Top 25%,-3.567010410093363,20.6,2.903,127.3009355,7.47
13,2011-01-21,2011,1,January,1,3,1770177.37,0,Non-Holiday,A - Top 25%,5.222624275692844,34.8,2.934,127.4404839,7.47
13,2011-01-28,2011,1,January,1,4,1633663.12,0,Non-Holiday,A - Top 25%,-7.711896689765052,31.64,2.96,127.5800323,7.47
13,2011-02-04,2011,2,February,1,5,1848186.58,0,Non-Holiday,A - Top 25%,13.131438016425312,23.35,2.974,127.7195806,7.47
13,2011-02-11,2011,2,February,1,6,1944438.9,1,Holiday,A - Top 25%,5.20793306485321,30.83,3.034,127.859129,7.47
13,2011-02-18,2011,2,February,1,7,2003480.59,0,Non-Holiday,A - Top 25%,3.036438429615873,40.85,3.062,127.99525,7.47
13,2011-02-25,2011,2,February,1,8,1831933.95,0,Non-Holiday,A - Top 25%,-8.562430844413626,33.17,3.12,128.13,7.47
13,2011-03-04,2011,3,March,1,9,1894960.68,0,Non-Holiday,A - Top 25%,3.4404477301160252,34.23,3.23,128.26475,7.47
13,2011-03-11,2011,3,March,1,10,1852432.58,0,Non-Holiday,A - Top 25%,-2.2442734801230713,41.28,3.346,128.3995,7.47
13,2011-03-18,2011,3,March,1,11,1852443.78,0,Non-Holiday,A - Top 25%,0.0006046103982804141,44.69,3.407,128.5121935,7.47
13,2011-03-25,2011,3,March,1,12,1807545.43,0,Non-Holiday,A - Top 25%,-2.423736174060842,42.38,3.435,128.6160645,7.47
13,2011-04-01,2011,4,April,2,13,1864238.64,0,Non-Holiday,A - Top 25%,3.1364749709223094,42.49,3.487,128.7199355,7.193
13,2011-04-08,2011,4,April,2,14,1887465.04,0,Non-Holiday,A - Top 25%,1.2458919958874048,42.75,3.547,128.8238065,7.193
13,2011-04-15,2011,4,April,2,15,1950994.04,0,Non-Holiday,A - Top 25%,3.3658371759828665,41.72,3.616,128.9107333,7.193
13,2011-04-22,2011,4,April,2,16,2124316.34,0,Non-Holiday,A - Top 25%,8.883794437424308,47.55,3.655,128.9553,7.193
13,2011-04-29,2011,4,April,2,17,1895583.12,0,Non-Holiday,A - Top 25%,-10.767380342232824,43.85,3.683,128.9998667,7.193
13,2011-05-06,2011,5,May,2,18,1986380.4,0,Non-Holiday,A - Top 25%,4.7899392562643195,47.75,3.744,129.0444333,7.193
13,2011-05-13,2011,5,May,2,19,1958823.56,0,Non-Holiday,A - Top 25%,-1.3872891617335625,52.4,3.77,129.089,7.193
13,2011-05-20,2011,5,May,2,20,1860923.55,0,Non-Holiday,A - Top 25%,-4.997898330363149,52.12,3.802,129.0756774,7.193
13,2011-05-27,2011,5,May,2,21,1866369.93,0,Non-Holiday,A - Top 25%,0.29267080853481175,54.62,3.778,129.0623548,7.193
13,2011-06-03,2011,6,June,2,22,1935593.87,0,Non-Holiday,A - Top 25%,3.709014964680679,52.76,3.752,129.0490323,7.193
13,2011-06-10,2011,6,June,2,23,1997816.98,0,Non-Holiday,A - Top 25%,3.2146779840752426,61.39,3.732,129.0357097,7.193
13,2011-06-17,2011,6,June,2,24,2086433.49,0,Non-Holiday,A - Top 25%,4.4356670749690075,63.35,3.704,129.0432,7.193
13,2011-06-24,2011,6,June,2,25,2009163.08,0,Non-Holiday,A - Top 25%,-3.7034686401625883,66.38,3.668,129.0663,7.193
13,2011-07-01,2011,7,July,3,26,2048035.74,0,Non-Holiday,A - Top 25%,1.9347687794462054,74.29,3.613,129.0894,6.877
13,2011-07-08,2011,7,July,3,27,2021699.38,0,Non-Holiday,A - Top 25%,-1.2859326370935342,77.3,3.563,129.1125,6.877
13,2011-07-15,2011,7,July,3,28,1956813.31,0,Non-Holiday,A - Top 25%,-3.2094816193691367,75.59,3.553,129.1338387,6.877
13,2011-07-22,2011,7,July,3,29,1987089.36,0,Non-Holiday,A - Top 25%,1.547211982118002,78.5,3.563,129.1507742,6.877
13,2011-07-29,2011,7,July,3,30,1880785.69,0,Non-Holiday,A - Top 25%,-5.349717639271145,77.62,3.574,129.1677097,6.877
13,2011-08-05,2011,8,August,3,31,2076231.8,0,Non-Holiday,A - Top 25%,10.391726768189091,75.56,3.595,129.1846452,6.877
13,2011-08-12,2011,8,August,3,32,1970341.38,0,Non-Holiday,A - Top 25%,-5.1001251401698084,75.95,3.606,129.2015806,6.877
13,2011-08-19,2011,8,August,3,33,2090340.98,0,Non-Holiday,A - Top 25%,6.090294870627955,76.68,3.578,129.2405806,6.877
13,2011-08-26,2011,8,August,3,34,2035244.54,0,Non-Holiday,A - Top 25%,-2.635763281070058,81.53,3.57,129.2832581,6.877
13,2011-09-02,2011,9,September,3,35,1953628.82,0,Non-Holiday,A - Top 25%,-4.0101186071723856,77.0,3.58,129.3259355,6.877
13,2011-09-09,2011,9,September,3,36,1872921.31,1,Holiday,A - Top 25%,-4.13115885544727,70.19,3.619,129.3686129,6.877
13,2011-09-16,2011,9,September,3,37,1923223.82,0,Non-Holiday,A - Top 25%,2.6857780800198183,67.54,3.641,129.4306,6.877
13,2011-09-23,2011,9,September,3,38,1847430.96,0,Non-Holiday,A - Top 25%,-3.9409276867213516,63.6,3.648,129.5183333,6.877
13,2011-09-30,2011,9,September,3,39,1835662.69,0,Non-Holiday,A - Top 25%,-0.6370072957963213,68.28,3.623,129.6060667,6.877
13,2011-10-07,2011,10,October,4,40,2067232.56,0,Non-Holiday,A - Top 25%,12.615055656004003,60.62,3.592,129.6938,6.392
13,2011-10-14,2011,10,October,4,41,1929659.07,0,Non-Holiday,A - Top 25%,-6.654959517471992,51.74,3.567,129.7706452,6.392
13,2011-10-21,2011,10,October,4,42,1973544.27,0,Non-Holiday,A - Top 25%,2.2742462998917246,54.66,3.579,129.7821613,6.392
13,2011-10-28,2011,10,October,4,43,1948733.81,0,Non-Holiday,A - Top 25%,-1.2571524427977487,47.41,3.567,129.7936774,6.392
13,2011-11-04,2011,11,November,4,44,2036317.54,0,Non-Holiday,A - Top 25%,4.494391668608655,43.51,3.538,129.8051935,6.392
13,2011-11-11,2011,11,November,4,45,2111592.09,0,Non-Holiday,A - Top 25%,3.6966017588789146,33.8,3.513,129.8167097,6.392
13,2011-11-18,2011,11,November,4,46,2016323.51,0,Non-Holiday,A - Top 25%,-4.5116943017152416,40.65,3.489,129.8268333,6.392
13,2011-11-25,2011,11,November,4,47,2864170.61,1,Holiday,A - Top 25%,42.049160057653644,38.89,3.445,129.8364,6.392
13,2011-12-02,2011,12,December,4,48,2051315.66,0,Non-Holiday,A - Top 25%,-28.38011629481807,33.94,3.389,129.8459667,6.392
13,2011-12-09,2011,12,December,4,49,2462779.06,0,Non-Holiday,A - Top 25%,20.058512106323036,24.82,3.341,129.8555333,6.392
13,2011-12-16,2011,12,December,4,50,2760346.71,0,Non-Holiday,A - Top 25%,12.082596235815002,27.85,3.282,129.8980645,6.392
13,2011-12-23,2011,12,December,4,51,3556766.03,0,Non-Holiday,A - Top 25%,28.85214806947203,24.76,3.186,129.9845484,6.392
13,2011-12-30,2011,12,December,4,52,1969056.91,1,Holiday,A - Top 25%,-44.63912179233224,31.53,3.119,130.0710323,6.392
13,2012-01-06,2012,1,January,1,1,1865752.78,0,Non-Holiday,A - Top 25%,-5.24637604303676,33.8,3.08,130.1575161,6.104
13,2012-01-13,2012,1,January,1,2,1794962.64,0,Non-Holiday,A - Top 25%,-3.7941864945258197,25.61,3.056,130.244,6.104
13,2012-01-20,2012,1,January,1,3,1811606.21,0,Non-Holiday,A - Top 25%,0.92723768334253,32.71,3.047,130.2792258,6.104
13,2012-01-27,2012,1,January,1,4,1733983.09,0,Non-Holiday,A - Top 25%,-4.284767824901636,34.32,3.058,130.3144516,6.104
13,2012-02-03,2012,2,February,1,5,1927780.74,0,Non-Holiday,A - Top 25%,11.17644405632583,31.39,3.077,130.3496774,6.104
13,2012-02-10,2012,2,February,1,6,2069284.57,1,Holiday,A - Top 25%,7.340245032222903,33.73,3.116,130.3849032,6.104
13,2012-02-17,2012,2,February,1,7,2214477.06,0,Non-Holiday,A - Top 25%,7.016555001905811,36.57,3.119,130.4546207,6.104
13,2012-02-24,2012,2,February,1,8,1929768.03,0,Non-Holiday,A - Top 25%,-12.8567161585318,35.38,3.145,130.5502069,6.104
13,2012-03-02,2012,3,March,1,9,1969742.76,0,Non-Holiday,A - Top 25%,2.0714785082225573,32.36,3.242,130.6457931,6.104
13,2012-03-09,2012,3,March,1,10,1986445.65,0,Non-Holiday,A - Top 25%,0.8479731637647925,38.24,3.38,130.7413793,6.104
13,2012-03-16,2012,3,March,1,11,2025582.62,0,Non-Holiday,A - Top 25%,1.9702008962591222,52.5,3.529,130.8261935,6.104
13,2012-03-23,2012,3,March,1,12,1904421.74,0,Non-Holiday,A - Top 25%,-5.981532365241171,47.83,3.671,130.8966452,6.104
13,2012-03-30,2012,3,March,1,13,1948982.7,0,Non-Holiday,A - Top 25%,2.339868268884593,53.2,3.734,130.9670968,6.104
13,2012-04-06,2012,4,April,2,14,2271614.76,0,Non-Holiday,A - Top 25%,16.553869872728978,48.85,3.793,131.0375484,5.965
13,2012-04-13,2012,4,April,2,15,2057637.86,0,Non-Holiday,A - Top 25%,-9.419594544279143,51.7,3.833,131.108,5.965
13,2012-04-20,2012,4,April,2,16,1955689.12,0,Non-Holiday,A - Top 25%,-4.9546493084064895,50.24,3.845,131.1173333,5.965
13,2012-04-27,2012,4,April,2,17,1970121.65,0,Non-Holiday,A - Top 25%,0.7379766984642044,64.8,3.842,131.1266667,5.965
13,2012-05-04,2012,5,May,2,18,1995994.51,0,Non-Holiday,A - Top 25%,1.3132620516098648,54.41,3.831,131.136,5.965
13,2012-05-11,2012,5,May,2,19,2080764.17,0,Non-Holiday,A - Top 25%,4.246988635254301,56.47,3.809,131.1453333,5.965
13,2012-05-18,2012,5,May,2,20,2131900.55,0,Non-Holiday,A - Top 25%,2.4575769199255193,65.17,3.808,131.0983226,5.965
13,2012-05-25,2012,5,May,2,21,2043349.41,0,Non-Holiday,A - Top 25%,-4.153624332992456,62.39,3.801,131.0287742,5.965
13,2012-06-01,2012,6,June,2,22,2035431.39,0,Non-Holiday,A - Top 25%,-0.38750200828354675,61.11,3.788,130.9592258,5.965
13,2012-06-08,2012,6,June,2,23,2182437.9,0,Non-Holiday,A - Top 25%,7.222376088048832,68.4,3.776,130.8896774,5.965
13,2012-06-15,2012,6,June,2,24,2152229.11,0,Non-Holiday,A - Top 25%,-1.3841763836670906,65.97,3.756,130.8295333,5.965
13,2012-06-22,2012,6,June,2,25,2094373.0,0,Non-Holiday,A - Top 25%,-2.688194752648798,72.89,3.737,130.7929,5.965
13,2012-06-29,2012,6,June,2,26,2037663.71,0,Non-Holiday,A - Top 25%,-2.7076977214660403,82.0,3.681,130.7562667,5.965
13,2012-07-06,2012,7,July,3,27,2184980.35,0,Non-Holiday,A - Top 25%,7.229683645884832,79.23,3.63,130.7196333,5.765
